Year,Site_code,Species,TotalBirds,Relative Abund Index,Season
2015,PC-01,BEWR,2,0.5,Nonbreeding
2015,PC-01,BGGN,1,0.25,Nonbreeding
2015,PC-01,BUSH,10,2.5,Nonbreeding
2015,PC-01,CAQU,1,0.25,Nonbreeding
2015,PC-01,HAWO,2,0.5,Nonbreeding
2015,PC-01,HOFI,12,3,Nonbreeding
2015,PC-01,MODO,1,0.25,Nonbreeding
2015,PC-01,RCKI,1,0.25,Nonbreeding
2015,PC-01,SOSP,1,0.25,Nonbreeding
2015,PC-01,YRWA,9,2.25,Nonbreeding
2015,PC-02,AMGO,2,0.5,Nonbreeding
2015,PC-02,ANHU,1,0.25,Nonbreeding
2015,PC-02,BUSH,3,0.75,Nonbreeding
2015,PC-02,CASJ,4,1,Nonbreeding
2015,PC-02,GBHE,1,0.25,Nonbreeding
2015,PC-02,HAWO,1,0.25,Nonbreeding
2015,PC-02,HETH,1,0.25,Nonbreeding
2015,PC-02,HOFI,2,0.5,Nonbreeding
2015,PC-02,HOWR,1,0.25,Nonbreeding
2015,PC-02,NOFL,1,0.25,Nonbreeding
2015,PC-02,NUWO,1,0.25,Nonbreeding
2015,PC-02,UNHU,1,0.25,Nonbreeding
2015,PC-02,YRWA,14,3.5,Nonbreeding
2015,PC-03,AMGO,1,0.25,Nonbreeding
2015,PC-03,BEWR,1,0.25,Nonbreeding
2015,PC-03,BUSH,6,1.5,Nonbreeding
2015,PC-03,COHA,1,0.25,Nonbreeding
2015,PC-03,COYE,1,0.25,Nonbreeding
2015,PC-03,HETH,1,0.25,Nonbreeding
2015,PC-03,LEGO,4,1,Nonbreeding
2015,PC-03,RCKI,1,0.25,Nonbreeding
2015,PC-03,SOSP,4,1,Nonbreeding
2015,PC-03,WREN,2,0.5,Nonbreeding
2015,PC-03,YRWA,4,1,Nonbreeding
2015,PC-04,ANHU,4,1,Nonbreeding
2015,PC-04,BEWR,2,0.5,Nonbreeding
2015,PC-04,BGGN,2,0.5,Nonbreeding
2015,PC-04,BLPH,1,0.25,Nonbreeding
2015,PC-04,BRBL,7,1.75,Nonbreeding
2015,PC-04,COYE,4,1,Nonbreeding
2015,PC-04,HOWR,1,0.25,Nonbreeding
2015,PC-04,LEGO,2,0.5,Nonbreeding
2015,PC-04,RWBL,1,0.25,Nonbreeding
2015,PC-04,WREN,3,0.75,Nonbreeding
2015,PC-04,YRWA,8,2,Nonbreeding
2015,PC-05,AMGO,1,0.25,Nonbreeding
2015,PC-05,BEWR,1,0.25,Nonbreeding
2015,PC-05,BGGN,1,0.25,Nonbreeding
2015,PC-05,BTYW,3,0.75,Nonbreeding
2015,PC-05,BUSH,15,3.75,Nonbreeding
2015,PC-05,COYE,6,1.5,Nonbreeding
2015,PC-05,HAWO,2,0.5,Nonbreeding
2015,PC-05,HETH,2,0.5,Nonbreeding
2015,PC-05,HOFI,1,0.25,Nonbreeding
2015,PC-05,HUVI,1,0.25,Nonbreeding
2015,PC-05,RCKI,1,0.25,Nonbreeding
2015,PC-05,SOSP,1,0.25,Nonbreeding
2015,PC-05,SPTO,1,0.25,Nonbreeding
2015,PC-05,UNWO,2,0.5,Nonbreeding
2015,PC-05,WREN,1,0.25,Nonbreeding
2015,PC-05,YRWA,11,2.75,Nonbreeding
2015,PC-06,ANHU,2,0.5,Nonbreeding
2015,PC-06,BEWR,1,0.25,Nonbreeding
2015,PC-06,BLPH,1,0.25,Nonbreeding
2015,PC-06,COYE,3,0.75,Nonbreeding
2015,PC-06,DOWO,1,0.25,Nonbreeding
2015,PC-06,HETH,1,0.25,Nonbreeding
2015,PC-06,HOFI,2,0.5,Nonbreeding
2015,PC-06,HUVI,1,0.25,Nonbreeding
2015,PC-06,NOFL,1,0.25,Nonbreeding
2015,PC-06,RCKI,1,0.25,Nonbreeding
2015,PC-06,UNVI,1,0.25,Nonbreeding
2015,PC-06,WEBL,6,1.5,Nonbreeding
2015,PC-06,WREN,4,1,Nonbreeding
2015,PC-06,YRWA,4,1,Nonbreeding
2015,PC-07,ACWO,1,0.25,Nonbreeding
2015,PC-07,AMGO,1,0.25,Nonbreeding
2015,PC-07,ANHU,3,0.75,Nonbreeding
2015,PC-07,BGGN,1,0.25,Nonbreeding
2015,PC-07,BUSH,1,0.25,Nonbreeding
2015,PC-07,CAQU,4,1,Nonbreeding
2015,PC-07,CASJ,5,1.25,Nonbreeding
2015,PC-07,COYE,1,0.25,Nonbreeding
2015,PC-07,HETH,1,0.25,Nonbreeding
2015,PC-07,HOFI,2,0.5,Nonbreeding
2015,PC-07,HUVI,2,0.5,Nonbreeding
2015,PC-07,LEGO,1,0.25,Nonbreeding
2015,PC-07,NOFL,1,0.25,Nonbreeding
2015,PC-07,NUWO,1,0.25,Nonbreeding
2015,PC-07,OATI,1,0.25,Nonbreeding
2015,PC-07,PSFL,1,0.25,Nonbreeding
2015,PC-07,PUFI,1,0.25,Nonbreeding
2015,PC-07,RCKI,2,0.5,Nonbreeding
2015,PC-07,SPTO,3,0.75,Nonbreeding
2015,PC-07,WREN,2,0.5,Nonbreeding
2015,PC-07,YRWA,4,1,Nonbreeding
2015,PC-08,ACWO,1,0.25,Nonbreeding
2015,PC-08,AMGO,1,0.25,Nonbreeding
2015,PC-08,AMRO,1,0.25,Nonbreeding
2015,PC-08,ANHU,1,0.25,Nonbreeding
2015,PC-08,BEWR,2,0.5,Nonbreeding
2015,PC-08,BGGN,1,0.25,Nonbreeding
2015,PC-08,BRBL,1,0.25,Nonbreeding
2015,PC-08,BUSH,43,10.75,Nonbreeding
2015,PC-08,CASJ,2,0.5,Nonbreeding
2015,PC-08,COYE,1,0.25,Nonbreeding
2015,PC-08,DOWO,1,0.25,Nonbreeding
2015,PC-08,HETH,1,0.25,Nonbreeding
2015,PC-08,HOFI,1,0.25,Nonbreeding
2015,PC-08,HUVI,2,0.5,Nonbreeding
2015,PC-08,NOFL,1,0.25,Nonbreeding
2015,PC-08,SOSP,1,0.25,Nonbreeding
2015,PC-08,SPTO,1,0.25,Nonbreeding
2015,PC-08,YRWA,1,0.25,Nonbreeding
2015,PC-09,ANHU,2,0.5,Nonbreeding
2015,PC-09,BEWR,2,0.5,Nonbreeding
2015,PC-09,BGGN,1,0.25,Nonbreeding
2015,PC-09,BLPH,2,0.5,Nonbreeding
2015,PC-09,CAVI,1,0.25,Nonbreeding
2015,PC-09,COHA,1,0.25,Nonbreeding
2015,PC-09,COYE,1,0.25,Nonbreeding
2015,PC-09,DOWO,1,0.25,Nonbreeding
2015,PC-09,HAWO,2,0.5,Nonbreeding
2015,PC-09,HUVI,2,0.5,Nonbreeding
2015,PC-09,NUWO,1,0.25,Nonbreeding
2015,PC-09,RCKI,2,0.5,Nonbreeding
2015,PC-09,RSHA,1,0.25,Nonbreeding
2015,PC-10,AMGO,1,0.25,Nonbreeding
2015,PC-10,ANHU,2,0.5,Nonbreeding
2015,PC-10,CORA,2,0.5,Nonbreeding
2015,PC-10,NOFL,1,0.25,Nonbreeding
2015,PC-10,RCKI,1,0.25,Nonbreeding
2015,PC-10,SPTO,1,0.25,Nonbreeding
2015,PC-10,UNWA,1,0.25,Nonbreeding
2015,PC-10,YRWA,2,0.5,Nonbreeding
2015,PC-11,AMGO,1,0.25,Nonbreeding
2015,PC-11,ANHU,3,0.75,Nonbreeding
2015,PC-11,BEWR,2,0.5,Nonbreeding
2015,PC-11,HAWO,1,0.25,Nonbreeding
2015,PC-11,HOFI,4,1,Nonbreeding
2015,PC-11,RCKI,1,0.25,Nonbreeding
2015,PC-11,YRWA,1,0.25,Nonbreeding
2015,PC-12,ANHU,1,0.25,Nonbreeding
2015,PC-12,BEWR,1,0.25,Nonbreeding
2015,PC-12,BGGN,1,0.25,Nonbreeding
2015,PC-12,CATH,1,0.25,Nonbreeding
2015,PC-12,COYE,4,1,Nonbreeding
2015,PC-12,FOSP,1,0.25,Nonbreeding
2015,PC-12,HAWO,1,0.25,Nonbreeding
2015,PC-12,HETH,3,0.75,Nonbreeding
2015,PC-12,HOWR,1,0.25,Nonbreeding
2015,PC-12,HUVI,1,0.25,Nonbreeding
2015,PC-12,NOFL,1,0.25,Nonbreeding
2015,PC-12,NUWO,1,0.25,Nonbreeding
2015,PC-12,OATI,1,0.25,Nonbreeding
2015,PC-12,RCKI,3,0.75,Nonbreeding
2015,PC-12,SOSP,2,0.5,Nonbreeding
2015,PC-12,SPTO,2,0.5,Nonbreeding
2015,PC-12,WREN,1,0.25,Nonbreeding
2015,PC-12,YRWA,1,0.25,Nonbreeding
2015,PC-13,AMGO,2,0.5,Nonbreeding
2015,PC-13,AMRO,1,0.25,Nonbreeding
2015,PC-13,ANHU,1,0.25,Nonbreeding
2015,PC-13,BEWR,2,0.5,Nonbreeding
2015,PC-13,BLPH,1,0.25,Nonbreeding
2015,PC-13,BUSH,2,0.5,Nonbreeding
2015,PC-13,COYE,2,0.5,Nonbreeding
2015,PC-13,HETH,1,0.25,Nonbreeding
2015,PC-13,HOFI,3,0.75,Nonbreeding
2015,PC-13,HUVI,2,0.5,Nonbreeding
2015,PC-13,NOFL,1,0.25,Nonbreeding
2015,PC-13,RCKI,3,0.75,Nonbreeding
2015,PC-13,SWTH,2,0.5,Nonbreeding
2015,PC-13,UNHU,1,0.25,Nonbreeding
2015,PC-13,USHU,1,0.25,Nonbreeding
2015,PC-13,WEBL,4,1,Nonbreeding
2015,PC-13,YRWA,1,0.25,Nonbreeding
2015,PC-14,AMCR,4,1,Nonbreeding
2015,PC-14,AMGO,2,0.5,Nonbreeding
2015,PC-14,AMRO,1,0.25,Nonbreeding
2015,PC-14,ANHU,1,0.25,Nonbreeding
2015,PC-14,BEWR,2,0.5,Nonbreeding
2015,PC-14,BUSH,12,3,Nonbreeding
2015,PC-14,CASJ,1,0.25,Nonbreeding
2015,PC-14,HAWO,4,1,Nonbreeding
2015,PC-14,HOFI,1,0.25,Nonbreeding
2015,PC-14,NOFL,1,0.25,Nonbreeding
2015,PC-14,RCKI,5,1.25,Nonbreeding
2015,PC-14,SOSP,3,0.75,Nonbreeding
2015,PC-14,WREN,1,0.25,Nonbreeding
2015,PC-14,YRWA,4,1,Nonbreeding
2015,PC-15,AMGO,1,0.25,Nonbreeding
2015,PC-15,AMRO,1,0.25,Nonbreeding
2015,PC-15,BGGN,1,0.25,Nonbreeding
2015,PC-15,BLPH,1,0.25,Nonbreeding
2015,PC-15,BRBL,3,0.75,Nonbreeding
2015,PC-15,BUSH,7,1.75,Nonbreeding
2015,PC-15,CAKI,1,0.25,Nonbreeding
2015,PC-15,CASJ,1,0.25,Nonbreeding
2015,PC-15,DOWO,1,0.25,Nonbreeding
2015,PC-15,HOFI,9,2.25,Nonbreeding
2015,PC-15,MODO,2,0.5,Nonbreeding
2015,PC-15,NUWO,1,0.25,Nonbreeding
2015,PC-15,RCKI,2,0.5,Nonbreeding
2015,PC-15,SAPH,1,0.25,Nonbreeding
2015,PC-15,SAVS,8,2,Nonbreeding
2015,PC-15,SOSP,3,0.75,Nonbreeding
2015,PC-15,UNWA,1,0.25,Nonbreeding
2015,PC-15,WCSP,2,0.5,Nonbreeding
2015,PC-15,WEBL,1,0.25,Nonbreeding
2015,PC-15,WREN,1,0.25,Nonbreeding
2015,PC-15,YRWA,3,0.75,Nonbreeding
2016,PC-01,AMGO,1,0.25,Nonbreeding
2016,PC-01,ANHU,2,0.5,Nonbreeding
2016,PC-01,CALT,1,0.25,Nonbreeding
2016,PC-01,HAWO,1,0.25,Nonbreeding
2016,PC-01,HOFI,1,0.25,Nonbreeding
2016,PC-01,HUVI,1,0.25,Nonbreeding
2016,PC-01,NOFL,1,0.25,Nonbreeding
2016,PC-01,RCKI,1,0.25,Nonbreeding
2016,PC-01,UNWO,1,0.25,Nonbreeding
2016,PC-01,WREN,1,0.25,Nonbreeding
2016,PC-01,YRWA,16,4,Nonbreeding
2016,PC-02,ANHU,1,0.25,Nonbreeding
2016,PC-02,BEWR,4,1,Nonbreeding
2016,PC-02,BGGN,1,0.25,Nonbreeding
2016,PC-02,BRBL,6,1.5,Nonbreeding
2016,PC-02,HOFI,1,0.25,Nonbreeding
2016,PC-02,HOWR,1,0.25,Nonbreeding
2016,PC-02,LEGO,1,0.25,Nonbreeding
2016,PC-02,RCKI,2,0.5,Nonbreeding
2016,PC-02,WREN,1,0.25,Nonbreeding
2016,PC-02,YRWA,24,6,Nonbreeding
2016,PC-03,AMGO,1,0.25,Nonbreeding
2016,PC-03,ANHU,2,0.5,Nonbreeding
2016,PC-03,BEWR,1,0.25,Nonbreeding
2016,PC-03,NONE,0,0,Nonbreeding
2016,PC-03,UNWA,1,0.25,Nonbreeding
2016,PC-03,YRWA,2,0.5,Nonbreeding
2016,PC-04,ANHU,3,0.75,Nonbreeding
2016,PC-04,BEWR,2,0.5,Nonbreeding
2016,PC-04,BLPH,1,0.25,Nonbreeding
2016,PC-04,BUSH,2,0.5,Nonbreeding
2016,PC-04,CASJ,3,0.75,Nonbreeding
2016,PC-04,COYE,4,1,Nonbreeding
2016,PC-04,HAWO,1,0.25,Nonbreeding
2016,PC-04,LEGO,1,0.25,Nonbreeding
2016,PC-04,NOFL,1,0.25,Nonbreeding
2016,PC-04,NUWO,1,0.25,Nonbreeding
2016,PC-04,RTHA,1,0.25,Nonbreeding
2016,PC-04,SAPH,2,0.5,Nonbreeding
2016,PC-04,SOSP,3,0.75,Nonbreeding
2016,PC-04,SPTO,1,0.25,Nonbreeding
2016,PC-04,UNHU,1,0.25,Nonbreeding
2016,PC-04,WCSP,3,0.75,Nonbreeding
2016,PC-04,WREN,2,0.5,Nonbreeding
2016,PC-04,YRWA,5,1.25,Nonbreeding
2016,PC-05,AMGO,4,1,Nonbreeding
2016,PC-05,ANHU,1,0.25,Nonbreeding
2016,PC-05,BEWR,1,0.25,Nonbreeding
2016,PC-05,BRBL,1,0.25,Nonbreeding
2016,PC-05,CASJ,2,0.5,Nonbreeding
2016,PC-05,COHA,1,0.25,Nonbreeding
2016,PC-05,DOWO,2,0.5,Nonbreeding
2016,PC-05,HAWO,1,0.25,Nonbreeding
2016,PC-05,HOFI,2,0.5,Nonbreeding
2016,PC-05,HUVI,2,0.5,Nonbreeding
2016,PC-05,NOFL,1,0.25,Nonbreeding
2016,PC-05,NUWO,2,0.5,Nonbreeding
2016,PC-05,PSFL,1,0.25,Nonbreeding
2016,PC-05,PUFI,1,0.25,Nonbreeding
2016,PC-05,RCKI,1,0.25,Nonbreeding
2016,PC-05,WREN,5,1.25,Nonbreeding
2016,PC-05,YRWA,10,2.5,Nonbreeding
2016,PC-06,ANHU,2,0.5,Nonbreeding
2016,PC-06,BEWR,2,0.5,Nonbreeding
2016,PC-06,CASJ,2,0.5,Nonbreeding
2016,PC-06,HAWO,2,0.5,Nonbreeding
2016,PC-06,HETH,1,0.25,Nonbreeding
2016,PC-06,HOFI,3,0.75,Nonbreeding
2016,PC-06,HUVI,1,0.25,Nonbreeding
2016,PC-06,RCKI,2,0.5,Nonbreeding
2016,PC-06,WREN,1,0.25,Nonbreeding
2016,PC-06,YRWA,11,2.75,Nonbreeding
2016,PC-07,ACWO,1,0.25,Nonbreeding
2016,PC-07,ANHU,3,0.75,Nonbreeding
2016,PC-07,BUSH,5,1.25,Nonbreeding
2016,PC-07,CASJ,4,1,Nonbreeding
2016,PC-07,COHA,1,0.25,Nonbreeding
2016,PC-07,COYE,3,0.75,Nonbreeding
2016,PC-07,HAWO,1,0.25,Nonbreeding
2016,PC-07,HETH,2,0.5,Nonbreeding
2016,PC-07,HOFI,4,1,Nonbreeding
2016,PC-07,HOWR,1,0.25,Nonbreeding
2016,PC-07,HUVI,2,0.5,Nonbreeding
2016,PC-07,OATI,1,0.25,Nonbreeding
2016,PC-07,RCKI,2,0.5,Nonbreeding
2016,PC-07,SOSP,1,0.25,Nonbreeding
2016,PC-07,SPTO,3,0.75,Nonbreeding
2016,PC-07,YRWA,6,1.5,Nonbreeding
2016,PC-08,ACWO,1,0.25,Nonbreeding
2016,PC-08,AMRO,3,0.75,Nonbreeding
2016,PC-08,BLPH,1,0.25,Nonbreeding
2016,PC-08,CASJ,2,0.5,Nonbreeding
2016,PC-08,HOFI,1,0.25,Nonbreeding
2016,PC-08,SOSP,1,0.25,Nonbreeding
2016,PC-08,UNSP,1,0.25,Nonbreeding
2016,PC-08,WREN,1,0.25,Nonbreeding
2016,PC-08,YRWA,1,0.25,Nonbreeding
2016,PC-09,AMGO,1,0.25,Nonbreeding
2016,PC-09,BEWR,3,0.75,Nonbreeding
2016,PC-09,CALT,1,0.25,Nonbreeding
2016,PC-09,COHA,1,0.25,Nonbreeding
2016,PC-09,DOWO,1,0.25,Nonbreeding
2016,PC-09,HAWO,2,0.5,Nonbreeding
2016,PC-09,NUWO,1,0.25,Nonbreeding
2016,PC-09,RCKI,4,1,Nonbreeding
2016,PC-09,RTHA,1,0.25,Nonbreeding
2016,PC-10,HOFI,1,0.25,Nonbreeding
2016,PC-10,NONE,0,0,Nonbreeding
2016,PC-10,NUWO,1,0.25,Nonbreeding
2016,PC-10,RCKI,1,0.25,Nonbreeding
2016,PC-10,YRWA,3,0.75,Nonbreeding
2016,PC-11,BEWR,1,0.25,Nonbreeding
2016,PC-11,COYE,1,0.25,Nonbreeding
2016,PC-11,HOFI,1,0.25,Nonbreeding
2016,PC-11,KILL,2,0.5,Nonbreeding
2016,PC-11,NONE,0,0,Nonbreeding
2016,PC-11,SPTO,1,0.25,Nonbreeding
2016,PC-11,UNSP,1,0.25,Nonbreeding
2016,PC-11,YRWA,2,0.5,Nonbreeding
2016,PC-12,ANHU,1,0.25,Nonbreeding
2016,PC-12,BEWR,2,0.5,Nonbreeding
2016,PC-12,CATH,1,0.25,Nonbreeding
2016,PC-12,COYE,2,0.5,Nonbreeding
2016,PC-12,HAWO,2,0.5,Nonbreeding
2016,PC-12,HETH,3,0.75,Nonbreeding
2016,PC-12,NOFL,1,0.25,Nonbreeding
2016,PC-12,NUWO,2,0.5,Nonbreeding
2016,PC-12,RCKI,1,0.25,Nonbreeding
2016,PC-12,WCSP,3,0.75,Nonbreeding
2016,PC-12,WEBL,1,0.25,Nonbreeding
2016,PC-12,YRWA,2,0.5,Nonbreeding
2016,PC-13,AMCR,1,0.25,Nonbreeding
2016,PC-13,AMGO,3,0.75,Nonbreeding
2016,PC-13,BEWR,3,0.75,Nonbreeding
2016,PC-13,HETH,1,0.25,Nonbreeding
2016,PC-13,HOFI,1,0.25,Nonbreeding
2016,PC-13,HOWR,1,0.25,Nonbreeding
2016,PC-13,LEGO,1,0.25,Nonbreeding
2016,PC-13,MODO,2,0.5,Nonbreeding
2016,PC-13,NOFL,1,0.25,Nonbreeding
2016,PC-13,OATI,1,0.25,Nonbreeding
2016,PC-13,RCKI,2,0.5,Nonbreeding
2016,PC-13,UNWO,1,0.25,Nonbreeding
2016,PC-13,YRWA,2,0.5,Nonbreeding
2016,PC-14,AMCR,2,0.5,Nonbreeding
2016,PC-14,AMGO,3,0.75,Nonbreeding
2016,PC-14,ANHU,1,0.25,Nonbreeding
2016,PC-14,BUSH,10,2.5,Nonbreeding
2016,PC-14,COHA,1,0.25,Nonbreeding
2016,PC-14,HAWO,1,0.25,Nonbreeding
2016,PC-14,HOFI,2,0.5,Nonbreeding
2016,PC-14,MODO,2,0.5,Nonbreeding
2016,PC-14,RCKI,2,0.5,Nonbreeding
2016,PC-14,RTHA,1,0.25,Nonbreeding
2016,PC-14,SAPH,1,0.25,Nonbreeding
2016,PC-14,SOSP,1,0.25,Nonbreeding
2016,PC-14,UNHU,1,0.25,Nonbreeding
2016,PC-14,UNSP,1,0.25,Nonbreeding
2016,PC-14,WCSP,2,0.5,Nonbreeding
2016,PC-14,WEBL,7,1.75,Nonbreeding
2016,PC-14,YRWA,3,0.75,Nonbreeding
2016,PC-15,AMCR,1,0.25,Nonbreeding
2016,PC-15,AMRO,1,0.25,Nonbreeding
2016,PC-15,BRBL,1,0.25,Nonbreeding
2016,PC-15,BUSH,10,2.5,Nonbreeding
2016,PC-15,CASJ,2,0.5,Nonbreeding
2016,PC-15,COHA,1,0.25,Nonbreeding
2016,PC-15,EUST,1,0.25,Nonbreeding
2016,PC-15,HAWO,1,0.25,Nonbreeding
2016,PC-15,HOFI,15,3.75,Nonbreeding
2016,PC-15,MODO,12,3,Nonbreeding
2016,PC-15,NUWO,2,0.5,Nonbreeding
2016,PC-15,RCKI,1,0.25,Nonbreeding
2016,PC-15,RTHA,1,0.25,Nonbreeding
2016,PC-15,RWBL,1,0.25,Nonbreeding
2016,PC-15,SOSP,3,0.75,Nonbreeding
2016,PC-15,SPTO,1,0.25,Nonbreeding
2016,PC-15,WCSP,2,0.5,Nonbreeding
2016,PC-15,WEBL,3,0.75,Nonbreeding
2016,PC-15,YRWA,4,1,Nonbreeding
2017,PC-01,AMGO,2,0.5,Nonbreeding
2017,PC-01,ANHU,1,0.25,Nonbreeding
2017,PC-01,BEWR,2,0.5,Nonbreeding
2017,PC-01,BGGN,1,0.25,Nonbreeding
2017,PC-01,BUSH,3,0.75,Nonbreeding
2017,PC-01,HAWO,2,0.5,Nonbreeding
2017,PC-01,HETH,4,1,Nonbreeding
2017,PC-01,NOFL,1,0.25,Nonbreeding
2017,PC-01,RCKI,2,0.5,Nonbreeding
2017,PC-01,SOSP,1,0.25,Nonbreeding
2017,PC-01,WCSP,2,0.5,Nonbreeding
2017,PC-01,YRWA,19,4.75,Nonbreeding
2017,PC-02,ANHU,2,0.5,Nonbreeding
2017,PC-02,BEWR,2,0.5,Nonbreeding
2017,PC-02,BGGN,1,0.25,Nonbreeding
2017,PC-02,GCSP,1,0.25,Nonbreeding
2017,PC-02,GREG,1,0.25,Nonbreeding
2017,PC-02,HAWO,1,0.25,Nonbreeding
2017,PC-02,HOFI,1,0.25,Nonbreeding
2017,PC-02,LEGO,1,0.25,Nonbreeding
2017,PC-02,NOMO,1,0.25,Nonbreeding
2017,PC-02,RCKI,1,0.25,Nonbreeding
2017,PC-02,SOSP,2,0.5,Nonbreeding
2017,PC-02,WCSP,1,0.25,Nonbreeding
2017,PC-02,YRWA,22,5.5,Nonbreeding
2017,PC-03,AMGO,1,0.25,Nonbreeding
2017,PC-03,BEWR,1,0.25,Nonbreeding
2017,PC-03,BTYW,1,0.25,Nonbreeding
2017,PC-03,COYE,2,0.5,Nonbreeding
2017,PC-03,HETH,1,0.25,Nonbreeding
2017,PC-03,HUVI,1,0.25,Nonbreeding
2017,PC-03,NONE,0,0,Nonbreeding
2017,PC-03,OCWA,2,0.5,Nonbreeding
2017,PC-03,SOSP,1,0.25,Nonbreeding
2017,PC-03,UNHU,1,0.25,Nonbreeding
2017,PC-03,UNSP,1,0.25,Nonbreeding
2017,PC-03,YRWA,4,1,Nonbreeding
2017,PC-04,ANHU,3,0.75,Nonbreeding
2017,PC-04,BEWR,2,0.5,Nonbreeding
2017,PC-04,BGGN,2,0.5,Nonbreeding
2017,PC-04,BRBL,1,0.25,Nonbreeding
2017,PC-04,CASJ,5,1.25,Nonbreeding
2017,PC-04,CATH,1,0.25,Nonbreeding
2017,PC-04,COYE,2,0.5,Nonbreeding
2017,PC-04,ECDO,2,0.5,Nonbreeding
2017,PC-04,HAWO,1,0.25,Nonbreeding
2017,PC-04,HETH,2,0.5,Nonbreeding
2017,PC-04,HOFI,2,0.5,Nonbreeding
2017,PC-04,HUVI,1,0.25,Nonbreeding
2017,PC-04,LISP,1,0.25,Nonbreeding
2017,PC-04,NUWO,1,0.25,Nonbreeding
2017,PC-04,RCKI,1,0.25,Nonbreeding
2017,PC-04,RTHA,1,0.25,Nonbreeding
2017,PC-04,SPTO,2,0.5,Nonbreeding
2017,PC-04,WREN,2,0.5,Nonbreeding
2017,PC-04,YRWA,19,4.75,Nonbreeding
2017,PC-05,ANHU,1,0.25,Nonbreeding
2017,PC-05,BEWR,1,0.25,Nonbreeding
2017,PC-05,CASJ,2,0.5,Nonbreeding
2017,PC-05,CORA,4,1,Nonbreeding
2017,PC-05,COYE,4,1,Nonbreeding
2017,PC-05,HAWO,1,0.25,Nonbreeding
2017,PC-05,HETH,1,0.25,Nonbreeding
2017,PC-05,HOWR,2,0.5,Nonbreeding
2017,PC-05,KILL,1,0.25,Nonbreeding
2017,PC-05,LEGO,1,0.25,Nonbreeding
2017,PC-05,NUWO,1,0.25,Nonbreeding
2017,PC-05,PUFI,5,1.25,Nonbreeding
2017,PC-05,RCKI,2,0.5,Nonbreeding
2017,PC-05,SOSP,2,0.5,Nonbreeding
2017,PC-05,SPTO,1,0.25,Nonbreeding
2017,PC-05,WREN,1,0.25,Nonbreeding
2017,PC-05,YRWA,11,2.75,Nonbreeding
2017,PC-06,BEWR,2,0.5,Nonbreeding
2017,PC-06,BUSH,3,0.75,Nonbreeding
2017,PC-06,HETH,1,0.25,Nonbreeding
2017,PC-06,HUVI,1,0.25,Nonbreeding
2017,PC-06,NUWO,1,0.25,Nonbreeding
2017,PC-06,OATI,1,0.25,Nonbreeding
2017,PC-06,RCKI,2,0.5,Nonbreeding
2017,PC-06,RWBL,1,0.25,Nonbreeding
2017,PC-06,SOSP,3,0.75,Nonbreeding
2017,PC-06,YRWA,9,2.25,Nonbreeding
2017,PC-07,ACWO,1,0.25,Nonbreeding
2017,PC-07,AMRO,2,0.5,Nonbreeding
2017,PC-07,BEWR,1,0.25,Nonbreeding
2017,PC-07,BGGN,2,0.5,Nonbreeding
2017,PC-07,BRBL,1,0.25,Nonbreeding
2017,PC-07,BUSH,6,1.5,Nonbreeding
2017,PC-07,CAQU,2,0.5,Nonbreeding
2017,PC-07,CASJ,1,0.25,Nonbreeding
2017,PC-07,CATH,1,0.25,Nonbreeding
2017,PC-07,COHA,1,0.25,Nonbreeding
2017,PC-07,COYE,5,1.25,Nonbreeding
2017,PC-07,DOWO,1,0.25,Nonbreeding
2017,PC-07,HOFI,4,1,Nonbreeding
2017,PC-07,MODO,3,0.75,Nonbreeding
2017,PC-07,NOFL,1,0.25,Nonbreeding
2017,PC-07,NOMO,1,0.25,Nonbreeding
2017,PC-07,OATI,2,0.5,Nonbreeding
2017,PC-07,RCKI,3,0.75,Nonbreeding
2017,PC-07,SOSP,1,0.25,Nonbreeding
2017,PC-07,SPTO,2,0.5,Nonbreeding
2017,PC-07,WREN,1,0.25,Nonbreeding
2017,PC-07,YRWA,15,3.75,Nonbreeding
2017,PC-08,AMGO,1,0.25,Nonbreeding
2017,PC-08,AMRO,1,0.25,Nonbreeding
2017,PC-08,ANHU,1,0.25,Nonbreeding
2017,PC-08,BEWR,3,0.75,Nonbreeding
2017,PC-08,BGGN,1,0.25,Nonbreeding
2017,PC-08,BLPH,1,0.25,Nonbreeding
2017,PC-08,CASJ,2,0.5,Nonbreeding
2017,PC-08,CATH,1,0.25,Nonbreeding
2017,PC-08,GCSP,1,0.25,Nonbreeding
2017,PC-08,HUVI,1,0.25,Nonbreeding
